id,average_rating
13480043,4.67
23172131,3.98
392274,3.71
17883157,3.72
44856,4.06
7824322,4.37
23126647,3.54
24375316,4.29
549455,3.87
691209,4.39
5918555,3.48
24818,4.7
344219,4.12
11523971,3.97
7096916,4.39
106861,3.77
184962,3.73
108435,4.19
35252306,4.0
30350451,4.5
21058784,4.17
41451637,4.6
71111,3.79
592221,4.2
6911931,4.15
66695,4.21
95657,4.26
26777823,4.02
41473872,4.13
18796,4.34
2267679,3.74
246853,4.17
16006199,4.28
273737,4.12
25351142,4.37
12959086,4.18
22449572,4.26
30186948,4.18
872302,4.03
24128,3.8
6938271,4.16
21400046,4.27
1749162,3.82
123063,3.72
12275680,3.79
5465901,4.43
529830,4.42
958280,4.01
23341259,4.03
18215033,4.23
6357380,4.07
1156197,3.6
23308960,4.13
99300,4.04
11861062,3.9
59865,3.85
295305,4.17
20021,4.33
209390,3.21
22594999,4.1
535116,4.17
12486238,4.11
13422775,4.63
5744578,3.69
17793815,4.07
8119966,3.64
68527,4.26
35068492,4.44
9058924,4.33
16186781,4.11
10382662,4.2
23707663,4.0
5547840,4.05
8490969,3.56
22059778,4.0
517693,3.63
1061376,3.39
11038479,4.15
18658071,3.53
170186,3.97
3305510,3.53
251633,4.17
1568491,4.11
304401,4.1
6905798,5.0
8662135,4.03
98658,3.53
1813510,3.47
8694228,3.31
205621,4.34
9566,4.04
17878,3.87
7763,3.93
127757,3.96
25000920,4.41
35648165,4.13
109244,4.38
30561,3.76
15173,3.63
5356,3.68
6427884,4.13
13497,4.14
18849801,3.64
7090641,3.77
29989809,4.08
5038,3.68
30652362,3.64
2153238,4.2
13605603,3.83
29609186,3.84
29170797,3.93
1736258,4.21
528361,4.17
16143648,4.11
36236124,4.19
6202861,3.86
21116887,3.48
2241558,3.66
12962555,4.46
30197319,4.07
20517739,4.02
66470,3.9
53141433,4.67
16343,3.99
116722,3.96
39963,3.94
197661,4.22
773507,4.12
11205802,3.96
696511,4.16
606939,3.95
20174424,4.1
41714333,3.87
4882340,4.15
17201349,3.97
10845991,3.34
12417147,4.22
876361,4.13
577060,4.2
2485785,4.1
11380377,4.41
177928,3.67
232647,4.05
16079959,4.24
7080507,3.82
6531880,4.15
25975141,4.72
217576,3.91
836560,4.17
15904801,3.5
542785,4.38
90413,3.93
144285,3.66
756712,4.27
23687979,4.05
521648,4.22
27302922,5.0
14069836,4.15
3437354,4.05
9394156,4.13
38673,4.04
9538688,3.96
252471,4.45
7544603,4.19
18243325,3.59
13458758,4.0
13570854,4.31
514592,3.9
763508,4.15
7312385,4.52
18490071,3.39
3507,4.15
13426024,3.97
10081849,4.13
6952,3.95
6000096,4.15
20760400,4.38
25486572,5.0
7717938,3.74
1159798,3.9
352724,3.98
17664625,4.06
154798,4.17
40097951,4.09
5989059,3.96
264892,4.53
253106,3.78
1970036,3.88
19523941,3.97
1059,4.21
3059244,4.17
35133922,4.47
19516420,4.15
20420083,4.05
8456389,5.0
9373606,3.6
15843845,3.89
18247176,4.4
126185,3.59
25463897,4.0
623366,3.83
246245,3.69
11431000,3.78
12444,4.01
77850,3.77
715995,3.77
2067876,4.39
17898670,4.07
11267847,3.55
32534,3.88
8440608,4.33
78983,4.3
31548,4.13
2142,4.17
7055559,4.24
1354396,4.25
22692740,4.17
67862,4.18
7364390,3.71
990921,4.0
202897,3.73
472025,4.02
267122,3.89
261161,3.79
3064126,3.98
7882,4.2
8293822,4.07
44109461,4.33
361015,3.64
70561,4.25
2974897,4.25
53972,3.71
994204,3.98
32794590,3.86
16038278,3.82
1097802,3.81
11692,3.92
161297,3.9
6380494,4.0
18301663,4.28
17182661,3.57
172134,4.05
7146335,3.73
8100104,3.97
661208,3.46
6471100,4.67
25573718,4.57
421127,4.43
16054252,3.71
13253736,4.13
778612,4.38
23341894,4.25
116413,3.67
943402,4.06
245965,3.31
22886612,4.41
390302,3.98
6658573,3.58
162130,4.27
1124288,4.37
38240456,3.9
29217417,3.22
18584291,4.0
23643,3.57
13131,4.04
450549,4.78
78250,3.94
101509,3.65
8343372,3.97
23689723,4.11
24834186,4.39
17938354,3.74
1966969,3.93
99085,3.97
1158967,4.07
158458,3.8
147512,3.9
1087075,3.59
123706,4.14
2981718,3.76
7967299,4.41
85766,4.13
7191421,0.0
10436992,3.99
17296121,4.79
301438,4.08
7742202,4.6
13310624,3.66
10073506,4.05
16093188,4.12
18217413,4.41
8244468,4.14
8546358,3.85
25362017,4.44
7970021,3.9
18952341,3.73
532069,4.48
49000472,4.8
3100092,4.34
144791,4.07
178002,4.1
20797806,3.9
22571758,3.9
2942523,4.06
22847526,3.52
12224527,3.95
6348864,3.95
190507,4.33
8739430,3.7
32853031,4.21
165867,3.23
186427,4.31
61115,3.99
16106310,4.1
18663112,3.53
6273,4.34
16074535,3.6
2918809,3.89
921783,3.77
2739979,3.65
481743,3.59
21063217,4.15
34325090,4.09
16217841,4.0
46087,3.84
20821288,3.58
501590,3.7
13594588,4.19
18620005,4.04
905331,4.05
30355737,5.0
195450,3.88
18950867,4.0
688097,3.83
42121039,4.44
596384,3.91
17791526,3.94
16143103,4.04
9860272,4.54
15809617,4.51
10209997,3.16
17829423,3.74
506268,4.18
13784983,4.5
13038833,4.13
102215,4.19
17789080,3.75
13613471,3.54
580323,4.32
6397935,4.03
15762662,3.62
31952703,4.08
103251,4.04
7313304,4.2
35063,3.85
9355,3.64
278,3.85
20411554,3.71
22522202,3.99
895491,3.32
16065734,3.93
22737576,4.53
16058721,4.35
6810679,4.08
767795,3.49
8253920,4.43
1108124,4.7
25744542,3.68
31625039,3.79
3674269,4.17
6395660,4.06
1911719,4.3
418812,3.86
29093292,4.32
206855,4.09
124694,3.83
22383696,4.14
11547894,4.09
26134245,3.33
43558176,5.0
290039,4.24
499415,3.78
18847626,4.38
17949524,3.77
18714697,4.4
18298890,3.95
17262735,3.28
31177,3.78
25517205,3.6
45253,3.92
547281,4.18
2264992,4.22
1073530,3.99
1145529,4.09
2909599,3.98
186837,3.39
9508678,4.14
41023203,4.43
28483,4.11
377912,3.66
107786,4.15
480570,4.11
311904,4.26
29543952,4.39
27629781,5.0
397507,4.24
13574515,2.85
624838,3.7
359804,3.93
751579,3.66
1830986,3.99
13256064,4.12
76611,4.16
7797874,4.04
42960,3.93
209936,3.63
951454,3.88
18080387,3.87
18209454,3.99
1747896,3.46
1847329,4.03
17612776,3.88
60211,3.8
2054144,3.88
10950924,4.05
13512420,4.2
26856991,4.12
362929,3.87
31935106,4.51
410766,3.59
1968772,3.94
659388,4.11
231562,4.17
1065216,4.13
91358,3.92
15726423,4.05
18176666,3.7
12317592,5.0
6163,4.44
38495829,3.74
56884,3.83
241418,3.77
53324,4.23
40776163,4.12
763031,3.97
18713658,4.49
13589152,4.46
29482250,3.56
427078,3.81
19461580,4.71
6441654,4.41
27668,4.27
13456241,4.0
21469077,4.02
692914,4.04
411858,4.12
13623947,4.04
18877657,4.0
129562,4.28
13042238,3.94
803982,4.29
17802724,3.94
176867,3.99
2254519,4.08
8167001,4.03
28817400,3.99
22306115,4.86
10299349,3.93
5124562,4.21
17304052,3.88
130916,3.79
7823518,4.01
8272246,4.36
11797368,4.21
43805,3.72
1354214,3.52
6850757,0.0
76952,3.78
1376068,4.28
5149091,4.42
19862263,5.0
23293849,4.27
7985834,3.15
512662,4.51
18739690,3.42
47207,3.61
50365,4.11
17664771,4.08
235125,3.85
37242713,4.23
21312846,4.04
41750903,4.33
866402,4.18
5599692,3.98
68452,4.2
8563829,3.95
337113,3.95
10762251,3.93
238959,3.88
13423149,4.05
6327352,4.22
3222979,3.5
5349,3.94
27979186,3.02
11428619,3.7
15835831,4.03
36443315,4.06
43923128,4.42
924848,3.82
12594758,4.18
790319,3.78
23343397,4.3
1122852,3.89
28556695,3.52
11415233,4.61
187065,4.04
1036345,3.8
41032231,3.99
18215086,4.07
3695377,3.56
177539,4.05
6423085,3.95
15781726,4.25
25733990,3.83
4294723,3.65
29800,4.17
579563,3.85
51118555,5.0
588147,4.14
9790396,3.67
23682140,4.42
264158,4.29
35720690,3.6
2194374,3.57
7807913,3.99
580905,4.11
11568316,3.75
35068612,4.16
8483147,4.24
1666365,3.95
1006463,4.01
23156040,4.31
18008226,4.33
5290503,4.51
1618,3.88
464685,3.42
6929147,3.57
6609745,3.85
83504,4.08
4325,3.91
13438677,3.57
8272408,3.5
6594657,4.03
12407853,3.89
959614,4.32
788331,3.98
522597,4.02
1076175,3.88
13629912,4.67
8860297,3.58
15995457,4.25
7885220,3.84
42172,4.24
850400,3.69
13542242,3.87
7663384,4.46
39285106,3.35
768777,3.63
6419,3.73
6520659,4.58
6488057,3.36
52042,3.92
8520609,4.24
799073,3.93
8087906,4.28
243381,3.85
136782,3.98
831635,3.9
176790,4.0
1334146,3.87
34813838,4.5
41451741,3.71
807968,3.89
23197334,4.08
715287,3.86
19308,4.12
6639769,3.56
10244260,4.25
24784035,4.13
19287299,3.79
6609864,3.52
4570908,4.12
379095,4.09
24453321,4.0
144634,3.86
993455,3.75
509387,3.82
6323821,3.76
18505836,3.86
226113,3.87
992866,4.08
5890,4.0
2047603,4.08
493790,3.86
1802827,3.56
153612,4.01
23155757,4.33
76976,3.77
18038459,4.19
43251,4.16
11946245,3.89
3819326,4.1
529582,3.86
3744599,3.56
487666,4.29
23361313,4.75
85301,4.13
18364309,4.41
93489,3.91
6829241,2.57
6531606,4.38
36317,4.3
354284,3.82
34950852,4.49
22315043,5.0
2069498,3.8
18885674,3.78
5982569,3.17
15433,3.83
6239873,3.84
245344,4.13
105202,4.11
41757728,4.29
24644867,4.63
111388,4.21
4314031,4.2
90608,4.19
6931246,3.6
906860,4.19
295650,4.31
238479,3.78
13188676,4.41
23701,4.3
319644,4.23
1724618,3.87
59664,4.06
826542,3.73
7914611,4.33
310584,3.9
8366402,3.4
10190153,4.04
15746101,4.03
41145881,4.39
14800331,3.47
6092250,4.46
18042011,3.7
277950,4.06
23286828,4.13
33113683,4.08
33547941,4.0
36260506,4.17
7904,4.17
25002110,4.62
881508,3.35
11085413,4.39
663836,3.86
526672,4.6
7169238,4.26
16094450,3.81
395182,3.77
15738354,3.99
527314,4.34
2422256,3.93
71784,4.3
19405479,4.1
13574,4.28
15063,3.5
1518738,3.51
133430,4.24
220937,3.65
7419969,3.71
9996645,3.59
2640404,3.72
116295,4.37
18811324,3.65
106069,4.32
6931439,3.64
2319645,4.33
13993,4.02
4870,3.96
1080347,4.16
85622,3.85
658,4.12
974724,3.92
1323758,4.26
4329619,4.04
15845426,4.0
5269697,4.36
37506437,4.27
961537,4.03
1789758,4.07
18640815,3.98
822989,4.21
6797842,3.77
4897386,3.79
49823970,4.36
20417707,3.9
29477964,4.42
11289729,4.27
1035847,3.92
80156,4.05
12183815,4.42
32370,4.03
25105,4.54
25384128,4.39
173574,4.13
7955,3.43
949899,4.15
239154,4.01
153797,4.58
77364,3.85
330744,4.27
15466,3.72
2381176,4.62
41719794,5.0
40389527,3.94
4883204,4.13
339352,4.03
40273980,4.72
366031,4.04
114143,3.92
62032,4.25
278794,4.02
407040,3.35
24727103,4.34
16006132,3.71
6011074,3.54
10104846,3.86
7061,3.79
16032362,5.0
113387,4.39
7135797,4.13
36798291,4.27
16288155,3.49
11205804,3.82
479669,4.0
32351,4.04
218732,4.13
13227454,3.91
17038017,4.35
156926,3.52
17231,3.9
8472378,3.71
22009174,3.91
43440962,4.2
96789,3.89
1281821,3.76
34517,4.28
786267,3.36
35225043,4.2
16247470,4.24
4948,4.3
53003,4.03
2515930,4.24
16130537,4.09
10638323,4.04
110444,3.8
175504,3.55
557231,3.99
188131,4.03
2732513,4.13
7940630,3.75
7872823,3.46
28921,4.12
36481891,4.24
1223164,3.82
752936,4.04
28575699,3.88
96259,4.32
4152549,4.1
89716,3.84
10867262,4.32
23587445,4.14
35489958,4.1
1188081,4.22
18172465,4.08
15992880,4.15
5068,3.68
7942786,4.35
29362082,4.11
41147279,3.66
62583,4.06
25198931,3.75
12072969,3.95
667,3.63
810881,4.09
94498,4.35
20701012,4.19
17831619,4.21
23749451,3.71
739942,4.18
10385704,4.12
10666923,3.95
563830,4.02
6065182,3.54
1301,4.26
641936,3.84
11380159,3.59
6445325,4.55
728849,4.09
9767511,3.85
6898562,4.46
10723236,4.02
12638953,4.58
959520,3.83
268985,3.87
525426,3.68
7437,3.46
23497890,4.53
2226274,3.67
13531021,3.82
542604,3.82
20168816,3.88
368124,3.8
328181,3.72
7840834,3.03
6949613,3.59
79550,4.08
2031853,4.11
13623618,3.58
29570559,4.6
872477,3.87
825508,4.06
71552,3.94
171327,3.87
13563068,4.54
15986607,4.31
72819,3.68
12810834,3.58
25158237,4.42
15131305,4.26
36388602,4.0
374371,3.95
409415,4.0
473557,4.25
6706912,4.55
11341517,4.19
3576176,4.11
9356108,3.33
36672128,4.04
6887333,3.97
574027,4.24
6313707,3.9
279660,4.22
32439383,3.84
331323,3.67
16316508,4.8
45046527,4.29
19358045,3.38
27834600,3.7
19474786,4.09
25002020,4.64
331029,4.02
875111,3.62
20893307,4.57
18045891,3.97
23202,3.81
22416496,4.4
12147379,4.1
18295753,3.75
542266,4.1
18221469,4.44
17468541,4.06
7693649,4.22
8435445,4.29
11605486,4.24
540113,4.35
210834,3.72
6850317,4.16
8572437,3.91
18275890,3.94
49673,3.86
12445556,3.84
360016,3.91
4701550,4.31
801878,4.35
883196,4.39
2253258,3.87
11186809,4.19
1293991,3.65
13436969,3.98
81070,4.0
13608133,4.04
7283983,3.96
10297024,4.07
13580679,3.26
6377037,3.47
25937866,3.93
16130228,4.04
43822787,4.39
10389148,4.17
59091,3.73
94564,3.97
9844623,3.91
153785,4.23
13400492,4.17
22571731,3.94
820396,3.85
48745,3.91
17415877,0.0
6040582,4.31
42592725,3.94
36974768,4.37
672619,3.82
8299697,4.1
35619967,4.52
123036,3.57
80521,4.13
13597723,4.16
994608,3.9
6526709,3.92
2890346,3.94
74183,4.04
2207115,3.61
17717,4.46
22449786,4.26
32656186,4.5
1774836,4.17
393392,3.88
1263042,3.46
18050104,3.69
879162,3.8
16599,3.99
42068914,4.17
30643163,4.23
6478602,4.51
10327303,4.13
161806,4.04
23612467,5.0
6637757,4.18
564325,4.02
2201019,3.77
305234,3.69
12335,4.01
859315,4.34
3229446,4.63
1114381,4.28
307791,3.86
4992047,3.65
816953,3.93
41447687,4.07
10410278,4.25
1167144,3.53
25074850,3.77
7998,3.92
926261,4.32
25912358,4.27
40492452,3.93
49000290,3.93
129523,4.34
7239571,3.71
17378527,4.29
384458,3.64
3474186,4.09
16047465,3.73
7519184,3.87
6365996,4.24
10428708,4.12
11281778,3.71
13317882,4.3
18107951,3.7
38815,4.16
19233301,4.63
13455485,3.86
153134,3.89
6047213,3.59
43483262,4.33
30007826,4.28
103031,4.32
5948054,3.92
236183,4.18
670359,4.06
2750303,4.13
118754,4.22
7199667,4.06
89281,3.87
165185,4.09
137997,3.82
238126,4.28
12402915,3.9
2050551,3.96
226730,4.18
12963146,4.22
294368,4.15
86643,3.96
545382,3.9
44778083,4.46
550122,3.74
17904495,4.38
14288,3.53
24178465,4.5
13272928,3.55
324737,4.27
432,3.79
25664525,3.71
7147796,3.36
666758,4.37
21588076,4.27
61904,4.16
13529055,4.15
10551947,4.38
764270,3.81
17905432,4.67
39309,4.28
6251012,3.7
12842996,4.2
1296964,3.93
100317,4.05
31315452,4.16
4315013,3.89
12846805,4.18
1912043,3.64
347852,4.06
44750,3.79
6968555,4.5
19319231,4.07
32342137,4.33
18054196,4.2
27607,3.74
12103430,3.32
7042951,4.69
71582,4.09
147222,3.87
11307144,3.86
968330,3.85
185229,4.06
3222976,3.96
482308,4.29
34963585,4.27
1565250,4.25
7944140,4.44
29472590,5.0
107017,4.08
9864913,4.22
1421843,4.58
18630962,4.93
44163969,3.85
2855034,4.07
1537534,4.04
17282934,4.18
1092158,4.47
33007105,3.5
5955666,3.93
16299,4.26
8676,4.23
3554772,4.05
212349,3.9
40364332,3.9
47733,4.13
12391660,4.13
54016,4.3
11529868,4.07
44283411,4.66
25446323,3.74
1236194,5.0
6393972,3.8
12384322,3.36
228128,3.65
17886871,4.17
16031620,3.79
34210334,3.82
30625170,3.82
358306,4.24
245,4.23
6621215,4.27
27260024,2.25
15595,3.72
1607269,4.22
660619,3.96
41150380,3.82
13503077,3.82
969310,3.83
1123549,4.18
142296,3.93
6542645,4.27
763602,3.76
23149124,3.92
26835676,4.23
3937997,3.8
114173,3.77
5979145,3.88
8724779,4.44
23155890,4.05
36178177,3.67
17886627,4.01
2182780,4.1
20256594,4.36
85353,4.07
17557803,3.79
8797920,4.66
7607918,4.07
13040265,3.56
860559,3.86
10803218,3.83
12401100,4.36
99955,4.14
18756982,3.92
12472085,4.23
287585,3.96
22065160,4.04
22543949,3.56
10866880,4.2
991197,4.39
676555,4.36
140075,4.05
334227,4.14
515475,3.96
17841297,3.27
46917,3.8
221432,3.89
15159,4.16
26013033,3.88
21466317,3.95
9412215,4.11
2771105,4.29
3273744,4.26
1259971,4.21
15818362,4.09
15704515,4.48
1544749,4.31
846201,3.88
3146634,4.09
10896701,4.13
24313378,4.12
7965123,3.97
817393,4.17
208706,4.02
6323437,3.38
6573379,3.88
1150799,3.2
7863547,3.82
403098,3.92
14183,4.28
625891,4.12
25110601,3.39
15743711,4.05
43342,3.87
81051,4.26
35210008,3.2
12088007,3.84
264944,3.79
11012966,4.02
12853195,3.71
11607446,4.24
194458,3.47
86658,3.59
1319,4.01
3231403,4.24
13582635,4.15
20551480,4.11
32590,3.9
203073,3.72
12749,4.14
21405545,4.28
13037321,3.81
170226,3.89
44147893,4.07
36050260,4.07
8516589,4.06
7650671,3.53
1218052,3.69
16009410,4.12
714711,3.89
2452102,3.35
8521630,3.74
27272223,3.86
105040,3.77
279221,3.73
170599,3.98
42100521,4.46
371456,3.83
11191602,4.0
647579,4.35
2417663,3.13
12326627,3.9
3759,3.8
6966342,4.22
25865509,4.05
18138222,4.24
7823524,3.69
22393820,4.11
36578942,3.83
9127010,3.59
8727171,4.22
8109709,3.58
185695,3.3
6693012,4.33
41429818,4.39
127447,4.24
15841901,4.36
2836109,4.33
27512,4.13
18740,4.11
13576438,4.72
41688,3.72
26085,4.04
316496,3.73
558626,4.32
47989,4.5
89723,4.06
31279223,3.93
34218224,4.18
10422053,4.05
12742913,4.24
6076864,3.99
25381750,3.8
17893078,4.22
874787,4.35
80617,3.86
41723468,3.49
804258,3.81
456920,3.8
10100352,3.47
15749382,4.14
39099072,4.02
773788,3.57
42687171,3.88
18931,3.85
962671,3.83
287576,3.69
6811278,3.78
82120,4.14
728118,4.33
385706,4.22
37786729,4.32
871046,3.7
120526,4.32
42932,3.82
11079931,4.43
76929,3.72
17883918,3.66
46006841,5.0
10444674,3.88
747637,4.02
175328,3.78
923856,3.84
19304406,3.67
73725,4.02
128277,3.72
92266,3.91
5825458,3.73
12081764,3.86
312085,4.07
379139,4.05
45031654,4.98
1662160,4.0
6483360,4.19
84586,4.07
2108205,4.28
23553961,4.07
38452813,3.97
6506307,3.84
11037016,4.83
13983,3.79
421645,4.61
13170596,4.11
6081685,4.41
7999,4.01
8568032,3.89
406373,3.96
668645,3.94
8535871,4.5
2437710,4.19
10131648,3.91
2737089,3.51
6232657,4.16
41710,3.85
4001794,4.26
2336,4.05
11127604,4.7
123471,3.95
41888678,3.91
18655516,4.45
998209,3.5
30173564,3.93
60160,3.76
16150320,4.06
23791347,3.75
345500,4.37
705069,4.3
12341557,4.15
33914012,4.58
1395228,3.63
17739489,3.85
39082076,4.08
1017906,4.5
6419860,3.67
387061,4.2
12360678,3.88
23575069,3.5
44935519,4.96
11875734,4.25
18874565,3.83
25437276,4.07
17285989,4.39
43600950,4.46
13069215,4.21
25717713,4.17
2314195,4.5
10588193,4.7
5996786,3.76
15834786,4.42
124922,3.91
3930100,4.16
48557643,4.6
1024240,3.84
16100368,4.43
53439962,4.67
830502,4.24
1099260,4.06
1012317,3.78
7337871,3.82
6476461,4.13
22553536,4.47
9386880,3.69
10985449,3.8
80063,3.5
615570,3.91
25676863,5.0
20958632,3.89
29008738,4.24
16131073,3.43
18602406,3.82
3490939,3.66
112693,4.09
62291,4.54
23604335,4.24
11753084,3.82
1287272,4.33
15928972,4.07
504420,4.33
11831,3.97
93739,3.62
12017247,3.94
22608727,3.65
500717,3.47
20968,4.25
3562,4.11
1990017,3.89
18693743,4.06
104665,4.17
6559144,3.37
23434371,3.98
34322019,4.45
40940121,4.01
18674889,4.52
17201111,4.19
1210487,3.75
6460331,3.92
16268982,3.64
22341,4.06
8175807,3.6
7933437,3.85
505222,3.66
6290444,3.7
173284,3.68
505304,4.11
135479,4.16
16140037,3.45
13512259,3.99
11203471,4.15
11459303,3.65
6781555,3.96
20739792,4.22
11441,4.11
596290,4.33
46323,3.68
24790,4.13
426492,3.92
17286683,4.22
2224739,3.4
16119044,4.36
25167898,4.2
23005036,4.59
1292495,3.94
74298,3.96
18044418,3.57
31847388,3.67
6294481,4.42
699484,3.69
36588,3.75
27261377,4.27
242446,3.65
17229930,3.85
35661664,3.95
5444895,3.27
196550,3.9
20626416,4.34
11187861,4.81
81201,3.79
969131,4.11
9003854,4.09
9675221,4.16
128048,4.12
1010504,4.11
21414439,3.88
11590,4.02
663387,4.22
40727203,3.67
87578,3.69
20948114,4.43
1503626,3.33
3974,4.07
65039,4.15
184655,4.31
22456030,4.25
18775483,3.02
5304,4.21
3212848,3.59
543873,3.68
213577,3.66
12732267,3.88
33018472,3.81
2525855,4.51
355715,4.26
7540934,3.65
8872180,4.23
534480,3.85
6358586,3.56
2159225,4.22
28470369,5.0
251052,3.43
22359899,4.27
49344772,4.54
11020173,3.48
1595246,3.35
32330,3.93
9897737,4.1
15860247,4.27
108220,3.95
4254108,4.0
36195139,3.84
756258,4.36
11572026,3.76
3105495,3.96
1424941,4.17
13525913,3.87
34496453,0.0
18459855,3.62
6973574,3.99
17601,4.36
3345720,3.93
11098029,4.48
17925553,4.18
63832,4.01
111300,3.94
22673665,4.51
1127035,3.82
43231261,4.94
7117109,4.31
24566231,4.06
15851096,3.67
7234828,3.75
6775500,4.19
153590,3.79
4893390,4.4
25089757,3.72
10886642,4.25
568454,4.2
6065215,3.79
7743532,3.59
15769,4.11
18081809,3.55
9264106,3.99
11693145,4.37
17262577,4.33
11225502,3.78
298472,3.98
933549,4.24
17674540,5.0
22668785,3.75
131843,3.87
26778096,4.26
35434,4.25
1441266,3.68
12460855,3.97
356824,4.37
784470,4.0
18666080,3.45
8105613,4.23
592073,3.96
2675261,4.15
7263429,4.11
35003282,3.68
6285903,3.97
3085759,3.99
104447,4.19
514778,3.75
114872,3.62
14744085,3.36
3628422,3.72
13044706,3.92
51885222,5.0
1478563,3.41
246938,3.02
19161835,4.08
20560219,4.08
198323,3.1
261601,3.96
8400680,3.49
13549408,3.39
1954805,3.81
944555,3.66
12154335,3.96
6011758,3.89
3545387,4.14
950018,3.91
22882816,4.11
17798287,4.28
29397486,3.95
101014,3.63
7125230,3.54
727551,4.39
730250,3.85
1754206,3.7
6642994,3.99
43528118,4.9
6192882,3.48
2049763,3.88
18774034,4.29
11261730,4.23
1440203,4.17
84139,4.35
771712,3.93
6436732,4.19
2542652,4.4
20646135,4.29
15850976,4.42
17140887,4.2
8281069,4.1
2979885,3.72
4224060,3.89
71823,4.57
601390,3.81
2198274,3.75
26098978,4.47
92163,4.08
52108,4.01
23700,3.77
6324492,3.76
2084211,4.66
23117760,3.73
26163864,3.74
732350,4.03
3174768,3.83
48795,3.95
6098570,4.05
1197129,3.93
32473957,4.19
11822933,3.67
19025351,4.09
32568878,4.45
511567,3.58
291252,3.97
6748,4.25
18090147,3.95
30054609,5.0
300045,4.19
21479290,4.23
11662,3.58
18081717,3.92
6058,4.33
17617913,3.89
61,4.18
139087,3.74
16031091,3.66
15810336,3.95
5889035,3.32
998989,4.13
256506,3.9
17938451,4.56
132749,4.4
16251278,3.29
49411424,3.68
18232501,4.3
229033,3.68
33807363,4.64
17288137,3.56
93478,3.89
13139660,3.82
13155430,4.18
88009,4.02
15961145,4.37
23454277,3.37
6696145,3.75
7055089,4.29
7831146,4.08
10184091,3.54
125424,4.04
25395596,4.05
16102572,4.04
763426,4.14
15161569,3.0
38447,4.11
2809742,3.88
25140882,3.91
6609549,3.87
13041934,3.3
23278600,4.53
6597651,3.75
147602,4.12
27504442,4.32
62268,4.25
17669229,4.27
828866,4.13
33574161,4.21
6080938,4.5
32662228,5.0
2458038,4.17
22450742,3.8
793398,3.88
630656,3.82
23246694,4.28
164221,3.6
12002819,3.6
44780,3.86
7641961,3.97
289785,4.38
14428,3.53
17185936,3.89
12027429,4.12
3366870,3.66
17608898,3.47
18144064,3.62
546296,4.4
5528780,4.12
49856637,4.83
50381,3.93
22571259,4.26
75745,2.79
33516776,4.08
6469944,3.84
42347837,4.16
15812344,4.27
3240765,4.01
18449070,4.13
20706651,4.08
219811,4.01
31123339,5.0
40669990,3.92
28684451,4.28
110331,4.07
6338964,4.11
14495404,4.02
7851207,4.35
28220985,4.42
16140058,3.97
21882327,3.92
1397679,4.12
972476,3.43
158969,4.06
939374,3.36
11045949,4.31
47621,3.46
20728720,3.87
382419,3.65
18513555,4.4
12752947,3.89
30653839,4.31
1149270,3.41
16075147,3.81
17177607,4.25
23269991,4.36
64207,4.01
16091639,3.95
6855506,3.79
7236820,3.44
328802,4.34
26634594,4.17
183658,3.77
40579998,4.06
149621,3.99
327246,4.01
10870347,4.33
296576,4.21
19230408,4.17
92500,3.98
22398187,3.88
44516,3.99
2403681,3.74
325785,4.21
10005645,4.67
15835020,4.21
30324,3.78
482977,4.1
22923404,4.49
7742850,3.81
11425916,3.85
1953,3.84
1114559,3.96
7649340,3.83
13055592,3.85
203968,4.27
343347,4.0
189111,3.73
50958400,4.27
1153200,4.21
202681,4.01
17571569,3.7
7182626,3.6
17237477,4.05
8698485,3.48
29102841,4.26
15789177,3.9
3474898,4.12
205854,4.37
640029,3.68
85935,4.19
33980440,5.0
52387868,4.87
22013801,3.66
394616,4.31
2906724,4.03
22822858,4.31
35617181,4.43
14353765,4.44
561291,4.37
17787674,3.74
12760903,4.15
452939,3.84
1378477,3.98
5338,4.14
185292,4.06
16111595,3.9
6871616,4.22
20959438,4.15
43127287,4.23
379107,4.24
1954947,4.17
11966216,4.04
98248,4.16
80449,4.12
1072833,4.65
16044791,4.61
105399,4.05
7015403,4.21
28689504,4.46
26252659,3.95
7976897,3.95
6348905,3.55
10379022,3.59
1654216,4.5
8734881,3.79
23602722,4.55
6869581,3.6
4068710,4.0
173454,4.22
17730100,3.71
198639,4.43
15814192,4.21
1188295,4.0
2549,4.02
51114,3.94
6895179,3.88
34439742,4.6
25657,3.57
1814843,4.34
69392,4.01
7629854,3.69
238961,4.04
2513007,3.74
197515,4.33
6490174,4.06
363409,3.88
17333338,3.76
2090125,4.23
44360,3.8
10335647,3.91
6561480,4.21
11824848,3.77
1310812,4.25
208913,3.91
23571639,0.0
1144682,3.9
10931598,3.45
71771,4.11
874915,4.24
1783281,4.07
6254669,3.73
1800712,3.43
103761,4.1
6624899,3.91
13661,3.95
31349426,4.13
223556,3.55
5960371,3.7
11640897,3.93
14412458,5.0
10555031,4.07
3359011,3.83
20342214,4.34
13835,4.24
662639,3.86
11507,4.21
278854,3.71
386234,4.28
13579899,3.61
790525,4.38
7572382,3.71
6201757,3.21
15673,4.19
77355,3.97
12153939,3.81
2277378,4.15
693208,4.1
14864,3.98
3275025,4.27
21468450,4.04
2853530,3.8
9972882,3.53
4932435,3.91
7838460,3.78
18251020,4.19
17282940,3.75
15617,4.16
30038906,4.12
55776,4.27
40646332,4.44
26233482,4.44
17345314,3.92
12476341,3.73
289808,4.36
1811543,4.33
21805265,3.75
